JobTitle	NumDaysPosted	TimeFrame	TodayDate	CompanyName	JobLocation	LowSalaryRange	UpperSalaryRange	SalaryPeriod(per)	CompanyRating	JobSummary	JobUrl
Data Engineer (H/F)	6	jours	22-02-2021	HAVANA IT & APPS	Paris (75)				4.7	En 2019, nous investissons sur la donnée et la data science avec l’acquisition de Data2I apportant son expertise sur l’analyse prédictive.	https://fr.indeed.com/rc/clk?jk=d6384449bb1448f4&fccid=e463fc7104734a53&vjs=3
Data Engineer H/F	5	jours	22-02-2021	Colas	Paris (75)				3.7	"Approfondir les nouvelles techniques de traitements des plateformes Big data.
Votre principale mission consistera à développer les outils informatiques de la…"	https://fr.indeed.com/rc/clk?jk=3bc553a684b5f26b&fccid=cd304444faef7894&vjs=3
Consultant Data Protection (H/F)	5	jours	22-02-2021	intrinsec	Paris (75)					"Expérience souhaitée : Confirmé (2 à 5 ans d'expérience).
Nous vous proposons de rejoindre notre équipe de consultants experts au sein de laquelle vous…"	https://fr.indeed.com/company/AGYLIS/jobs/Data-Engineer-fec5c6457d0d8939?fccid=ba755be2fca96675&vjs=3
Chargé(e) d'études géomarketing & dat	5	jours	22-02-2021	Bouygues Telecom	Meudon (92)				3.8	Au sein de la Direction de la Stratégie, le pôle Géomarketing & Connaissance Business a pour vocation d’analyser l’évolution du marché et des usages afin de…	https://fr.indeed.com/rc/clk?jk=035866c5b4c5a61c&fccid=df6948c9b8da6236&vjs=3
Senior Data Scientist	5	jours	22-02-2021	Cisco Systems	Issy-les-Moulineaux (92)				4.1	"Identify patterns and interactions in the data, and to clearly articulate impact of such data properties on proposed usecases.
This is the mission of our team."	https://fr.indeed.com/rc/clk?jk=463113bc8cbe92c6&fccid=e463fc7104734a53&vjs=3
Data Scientist H/F	5	jours	22-02-2021	Dassault Systèmes	Vélizy-Villacoublay (78)				4.1	"Vous justifiez d 1 à 3 ans d’expérience en data sciences ou développement fullstack.
Des services intelligents, basés que la data science et l’intelligence…"	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Senior Data Analyst	5	jours	22-02-2021	Club Med	La Villette (75)				4.0	Contribuer activement à l’innovation et à la transformation Data en cours en étant acteur de la mise en place de la stratégie Data Lake (exemple : data model…	https://fr.indeed.com/rc/clk?jk=226ab665cbef3259&fccid=a1e3f54f00122ead&vjs=3
Chef de projet BI & Dat	5	jours	22-02-2021	Eulidia	Paris 1er (75)	45000 € 		 an		En tant que Chef de projet BI & Dataviz, vous intervenez en MOE / AMOA sur les projets majeurs en data et de transformation des usages de la « BI » de nos…	https://fr.indeed.com/company/AGYLIS/jobs/Data-Engineer-fec5c6457d0d8939?fccid=ba755be2fca96675&vjs=3
Data Analyste datamining - Support à la producti	5	jours	22-02-2021	SFR	Paris (75)				3.6	"Au sein de la Direction Développement Commercial & Business Intelligence B2B - Service Pilotage et PRV,.
Il/elle développe les reportings spécifiques sur les…"	https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9Popqtx5W0sXdhE0EBXn1dIdTU5gI_fOOKLKKm894A8lUUArFxRYj8TuW8BvkGFHuM18u0flS4M0GSa9D3UtqTiClGSbt7-6MiR8dInhVkYa7kLL8yam82qAe7iNlId8Vs7uZJbSevUO2skTPRa7r3od7owOz2fmfUM8l1tiTObqMy5PK-cm1HiiJxr_8TL64666YOOxq7D_cdFXe4IPwI1KyAhAEIL-g4awBUg9tuyOnksqw19YCyXAgIppXRVD_1Z3G5-V_Mx1yGeOMR1e_7IScG6Nz55SHuYGCUrPIBXorUbCFM5tAc30Q-QEtROfLcN8kATXeacclUkwXf_j335aigJH6dJZVMfKOAJ6G9ztA2MxYPx_HAUTnAQnOsYQ6OEVAuyla7rvcsnrpMRZn9hST5WpZb-xfXO6hYMwO6eyxFNwKPUxqjR4F7K5Cr1_IRf38exNtGw==&p=0&fvj=1&vjs=3
CDD - Data Analyst (F/H) - Franc	5	jours	22-02-2021	Sephora	Neuilly-sur-Seine (92)				3.9	"Participer à la création des analyses prévisionnelles (forecasts) en lien avec les équipes animation commerciale, data et supply.
Big Query est un plus."	https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9Popqtx5W0sXdhE0EBXn1dIdTU5gI_fOOKLKKm894A8lUUArFxRYj8TuW8BvkGFHuM18u0flS4M0GSa9D3UtqTiClGSbt7-6MiR8dInhVkYa7kLL8yam82qAe7iNlId8Vs7uZJbSevUO2skTPRa7r3od7owOz2fmfUM8l1tiTObqMy5PK-cm1HiiJxr_8TL64666YOOxq7D_cdFXe4IPwI1KyAhAEIL-g4awBUg9tuyOnksqw19YCyXAgIppXRVD_1Z3G5-V_Mx1yGeOMR1e_7IScG6Nz55SHuYGCUrPIBXorUbCFM5tAc30Q-QEtROfLcN8kATXeacclUkwXf_j335aigJH6dJZVMfKOAJ6G9ztA2MxYPx_HAUTnAQnOsYQ6OEVAuyla7rvcsnrpMRZn9hST5WpZb-xfXO6hYMwO6eyxFNwKPUxqjR4F7K5Cr1_IRf38exNtGw==&p=0&fvj=1&vjs=3
Développeur Senior C# - Big Data en Freelance H/F	4	jours	22-02-2021	WeTrouveIT	Courbevoie (92)	600 € 		 jour		"Une bonne connaissance des market data serait un vrai plus Objectifs.
Dans le cadre de son projet de historization des market data, l’équipe recherche un…"	https://fr.indeed.com/rc/clk?jk=2af95d8c1a6d5636&fccid=3c43349a97cfd43a&vjs=3
Data Analyst Tableau - Paris H/F	4	jours	22-02-2021	Devoteam	Levallois-Perret (92)				3.8	"Communiquer et évangéliser les enjeux de transformation des organisations sur les métiers de la data.
Répondre à leurs besoins et les conseiller sur ces sujets …"	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Data Designer-(H/F)	4	jours	22-02-2021	Société Générale	Fontenay-sous-Bois (94)				3.9	"Au sein du groupe Société Générale, vous rejoignez la Direction DDS Digital & Data Services au sein du service Referentials.
Et si c’était vous ?"	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Consultant Data & IA H/F	4	jours	22-02-2021	onepoint	Paris 16e (75)				3.4	Onepoint est l’architecte des grandes transformations des entreprises et des acteurs publics, que ces transformations soient métier, tech ou organisationnelles…	https://fr.indeed.com/rc/clk?jk=02bd08157e7db6ab&fccid=0f5477dfb7d07060&vjs=3
Data Engineer GCP H/F	4	jours	22-02-2021	ABD Partners	Paris (75)	40000 € 	 55000 € 			"ABD Partners est un cabinet de recrutement spécialisé en data science et vision par ordinateur.
Nous recherchons un(e) Data Engineer ayant une expérience d'au…"	https://fr.indeed.com/rc/clk?jk=3a4c5adaa527c8d4&fccid=fd2f4adfd7e36c17&vjs=3
Data Analyst H/F - YVES ROCHER	4	jours	22-02-2021	Groupe Yves Rocher	Issy-les-Moulineaux (92)				4.1	"En étant en support des métiers et des data stewards.
En collaboration avec les parties prenantes, vous contribuez à la data governance :"	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Data analyst	4	jours	22-02-2021	Strathom	Paris (75)				4.0	Azure, BI, data analyst, Informatique, PowerBI, UX, Viz.	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
DÉVELOPPEUR BIG DATA H/F	4	jours	22-02-2021	Chela+	Paris (75)					Dans le cadre du développement de nos activités en Île-de-France, nous recrutons un(e) Développeur(euse) Big Data H/F.	https://fr.indeed.com/rc/clk?jk=9ab7122bd3968231&fccid=a4afddc5b7ad7ec2&vjs=3
Analyste Master Data SAP (H/F)	4	jours	22-02-2021	Supplay	Gentilly (94)	49000 € 		 an	3.8	"""Acteur majeur dans le secteur de l'intérim et du recrutement, Supplay poursuit sa croissance en gardant une culture d'entreprise fondée sur le respect et l…"	https://fr.indeed.com/rc/clk?jk=bf23cc61ee6a3545&fccid=a0a72158131ae2dd&vjs=3
RESPONSABLE DATA MANAGEMENT H/F	4	jours	22-02-2021	France Télévisions	Hauts-de-Seine				4.2	Venez rejoindre l'équipe Data composée d'une vingtaine de personnes aux compétences variées (web analysts, data analyst, PO Data, chef de projet, data scientist…	https://fr.indeed.com/rc/clk?jk=463113bc8cbe92c6&fccid=e463fc7104734a53&vjs=3
Data Engineer H/F	4	jours	22-02-2021	JCDecaux FR	Neuilly-sur-Seine (92)				3.8	Au sein de la nouvelle Direction Data, chargée de l'exploitation et de la valorisation des données à travers le groupe, nous recherchons un Data Engineer H/F…	https://fr.indeed.com/company/ABD-Partners/jobs/Data-Scientist-c47c0457a9014111?fccid=c1bbfdba6f77f7b9&vjs=3
Ingénieur Big Dat	4	jours	22-02-2021	CGILANUM	Paris 17e (75)	40000 € 	 55000 € 			"CGILANUM, cabinet d'expertise et de conseil, recherche des ingénieurs disposant d'une expertise technique sur le Big Data.
Type d'emploi : Temps plein, CDI."	https://fr.indeed.com/rc/clk?jk=abfc1def1730ac43&fccid=237908de095b6446&vjs=3
Consultant Data Scientist F/H	4	jours	22-02-2021	VISEO	Boulogne-Billancourt (92)				3.3	"Participation à des challenges Data science, concours Kaggles, driven data.
Dans le cadre de notre pôle Data Science, nous souhaitons recruter un Data Scientist…"	https://fr.indeed.com/rc/clk?jk=bf23cc61ee6a3545&fccid=a0a72158131ae2dd&vjs=3
Consultant Data Analytics| Assurance| CDI| H/F	3	jours	22-02-2021	PwC	Neuilly-sur-Seine (92)				4.0	"Ou dans la retraitement de données et le développement de data visualisations (Tableau, Power BI, Qlikview, Alteryx, etc.).
Bienvenue au cœur du big bang !"	https://fr.indeed.com/rc/clk?jk=bf23cc61ee6a3545&fccid=a0a72158131ae2dd&vjs=3
Assistant Inspecteur Data H/F	3	jours	22-02-2021	CRÉDIT AGRICOLE CIB	Montrouge (92)				3.9	"Travaux préparatoires à la mission (identification des données sources utiles, collecte des data, nettoyage…),.
Travaux de cadrage de la mission,."	https://fr.indeed.com/rc/clk?jk=035866c5b4c5a61c&fccid=df6948c9b8da6236&vjs=3
Data Steward	3	jours	22-02-2021	Sage	Paris (75)				3.4	Mettre en place et animer la communauté data (newsletters, évènements, charte…) en collaboration avec le Data Office Manager et assurer la communication avec…	https://fr.indeed.com/rc/clk?jk=1074ce3b90d8e900&fccid=9852370096dc699e&vjs=3
Data Analyst H/F	3	jours	22-02-2021	CRÉDIT AGRICOLE ASSURANCES	Paris 15e (75)				3.9	"Développer l’utilisation de techniques innovantes (data science) pour exploiter la multitude de données disponibles.
O Mesurer les gains réalisés."	https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9Popqtx5W0sXdhE0EBXn1dIdTU5gI_fOOKLKKm894A8lUUArFxRYj8TuW8BvkGFHuM18u0flS4M0GSa9D3UtqTiClGSbt7-6MiR8dInhVkYa7kLL8yam82qAe7iNlId8Vs7uZJbSevUO2skTPRa7r3od7owOz2fmfUM8l1tiTObqMy5PK-cm1HiiJxr_8TL64666YOOxq7D_cdFXe4IPwI1KyAhAEIL-g4awBUg9tuyOnksqw19YCyXAgIppXRVD_1Z3G5-V_Mx1yGeOMR1e_7IScG6Nz55SHuYGCUrPIBXorUbCFM5tAc30Q-QEtROfLcN8kATXeacclUkwXf_j335aigJH6dJZVMfKOAJ6G9ztA2MxYPx_HAUTnAQnOsYQ6OEVAuyla7rvcsnrpMRZn9hST5WpZb-xfXO6hYMwO6eyxFNwKPUxqjR4F7K5Cr1_IRf38exNtGw==&p=0&fvj=1&vjs=3
CRM ADMINISTRATOR AND DATA ANALYST	3	jours	22-02-2021	Director, IT, The American University of Paris	Paris 7e (75)	45000 € 	 50000 € 			"Ensures data integrity in CRM system as well as maintaining the processes to support the data quality.
Work closely with data owners and managers in SLCMS areas…"	https://fr.indeed.com/rc/clk?jk=226ab665cbef3259&fccid=a1e3f54f00122ead&vjs=3
Développeur Data / SQL – H/F	3	jours	22-02-2021	Cyllene	Paris (75)				5.0	"Implémenter et mettre en place des traitements de données dans leur intégralité (data pipeline) :
Vous justifiez d’une expérience professionnelle de 2 ans…"	https://fr.indeed.com/rc/clk?jk=226ab665cbef3259&fccid=a1e3f54f00122ead&vjs=3
Big Data Engineer	3	jours	22-02-2021	Teceze Ltd	Paris (75)	3610 € 	 4412 € 			"Experience processing large amounts of structured and unstructured data, including integrating data from multiple sources.
Gather and process raw data at scale."	https://fr.indeed.com/rc/clk?jk=d6384449bb1448f4&fccid=e463fc7104734a53&vjs=3
Chief data officier F/H	3	jours	22-02-2021	JACEM IT	Nanterre (92)	80000 € 	 100000 € 			Mise en place des architectures data, création des bases de données et organisation des flux de données entre les sources et les bases de stockage (data lake /…	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Développeur logiciel/data scientist F/H	3	jours	22-02-2021	VINCI	Saint-Merri (75)				3.8	"Une autre compétence requise est celle du data scientist.
Développeur logiciel/data scientist en stage(H/F).
DIANE (ou Digital et Intelligence Artificielle pour…"	https://fr.indeed.com/rc/clk?jk=abfc1def1730ac43&fccid=237908de095b6446&vjs=3
Data Protection Officer - APAC (H/F)	3	jours	22-02-2021	Ubisoft	Montreuil (93)				3.9	Accompagner avec une approche « privacy by design » les équipes et en particulier celles en charge de partenariats locaux, de la publicité en ligne, du site de…	https://fr.indeed.com/rc/clk?jk=02bd08157e7db6ab&fccid=0f5477dfb7d07060&vjs=3
Data Intégrati	2	jours	22-02-2021	Saint-Gobain	Courbevoie (92)				3.9	Rattaché au Team Lead Synergy, vous aurez pour mission de participer à la redéfinition de la stratégie d’intégration et middleware pour toute l’industrie Saint…	https://fr.indeed.com/rc/clk?jk=4f1ab14136fc9d02&fccid=09e12974662898fb&vjs=3
Manager Data Strategy et Business Intelligenc	2	jours	22-02-2021	L'Olivier assurance	Paris 20e (75)				3.0	En rejoignant L'olivier, vous aurez l'opportunité de contribuer à des projets innovants et digitaux portés par une forte culture du test and learn et une…	https://fr.indeed.com/rc/clk?jk=1074ce3b90d8e900&fccid=9852370096dc699e&vjs=3
Consultant BI / Data viz	2	jours	22-02-2021	VISIAN	Levallois-Perret (92)					Visian est une société de conseil et de développement de l'innovation, spécialisée dans l’IoT, la Data, l’Intelligence Artificielle et plus largement dans l…	https://fr.indeed.com/rc/clk?jk=02bd08157e7db6ab&fccid=0f5477dfb7d07060&vjs=3
Développeur Big Data (Spark et Hadoop)	2	jours	22-02-2021	Ciorane	Paris 3e (75)	38000 € 	 43000 € 			"Implémenter et mettre en place des traitements de données dans leur intégralité (data pipeline).
Vous justifiez d’une expérience professionnelle de 2 ans…"	https://fr.indeed.com/rc/clk?jk=1074ce3b90d8e900&fccid=9852370096dc699e&vjs=3
Regulatory Data Analyst H/F	2	jours	22-02-2021	CRÉDIT AGRICOLE S.A.	Montrouge (92)				3.9	A la Direction Finances Groupe, nous pilotons les équilibres financiers du groupe Crédit Agricole afin d’en garantir la stabilité dans le temps.	https://fr.indeed.com/rc/clk?jk=bf23cc61ee6a3545&fccid=a0a72158131ae2dd&vjs=3
Data Analyst (IT)	2	jours	22-02-2021	SETELIA	Paris (75)	30 € 	 50 € 		3.6	"Etre responsable de la collecte, de l’agrégation et de l’analyse des données structurées pour le marché professionnel.
SQL , Data VIZ , Big Query ."	https://fr.indeed.com/company/ABD-Partners/jobs/Data-Scientist-c47c0457a9014111?fccid=c1bbfdba6f77f7b9&vjs=3
Manager Data Analyst	2	jours	22-02-2021	CAPENCY	Enghien-les-Bains (95)	40000 € 	 45000 € 			"Créée en 2007, CAPENCY (anciennement CAP ADRESSE) est un acteur majeur du marché de la gestion des données clients.
Mettre à jour les procédures techniques,."	https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9Popqtx5W0sXdhE0EBXn1dIdTU5gI_fOOKLKKm894A8lUUArFxRYj8TuW8BvkGFHuM18u0flS4M0GSa9D3UtqTiClGSbt7-6MiR8dInhVkYa7kLL8yam82qAe7iNlId8Vs7uZJbSevUO2skTPRa7r3od7owOz2fmfUM8l1tiTObqMy5PK-cm1HiiJxr_8TL64666YOOxq7D_cdFXe4IPwI1KyAhAEIL-g4awBUg9tuyOnksqw19YCyXAgIppXRVD_1Z3G5-V_Mx1yGeOMR1e_7IScG6Nz55SHuYGCUrPIBXorUbCFM5tAc30Q-QEtROfLcN8kATXeacclUkwXf_j335aigJH6dJZVMfKOAJ6G9ztA2MxYPx_HAUTnAQnOsYQ6OEVAuyla7rvcsnrpMRZn9hST5WpZb-xfXO6hYMwO6eyxFNwKPUxqjR4F7K5Cr1_IRf38exNtGw==&p=0&fvj=1&vjs=3
Data Scientist senior	2	jours	22-02-2021	MAWENZI PARTNERS	Paris (75)				3.0	"Participer au recrutement de data scientists.
Analyse de données, dont big data.
Mener une veille documentaire sur l’innovation data."	https://fr.indeed.com/rc/clk?jk=9ab7122bd3968231&fccid=a4afddc5b7ad7ec2&vjs=3
Data Management Lead M/F	1	jours	22-02-2021	Sanofi	Gentilly (94)				4.1	Définition, éducation et pilotage des différents rôles de gouvernance de la donnée au sein de l’organisation : data Owner/Steward/Producer/Consumer.	https://fr.indeed.com/rc/clk?jk=4f1ab14136fc9d02&fccid=09e12974662898fb&vjs=3
Ingénieur d'affaires Data (F/H)	1	jours	22-02-2021	Micropole	Levallois-Perret (92)				3.2	"Vous êtes convaincus que l’optimisation du patrimoine data des entreprises est la clé de leur performance ?
Vous êtes au fait des dernières tendances et prêt à…"	https://fr.indeed.com/rc/clk?jk=035866c5b4c5a61c&fccid=df6948c9b8da6236&vjs=3
Data Engineer Expérimenté H/F	1	jours	22-02-2021	Devoteam	Levallois-Perret (92)				3.8	Concevoir et mettre en place des systèmes de données résilients et sécurisés (data warehouse, data lake, systèmes temps-réels).	https://fr.indeed.com/company/AGYLIS/jobs/Data-Engineer-fec5c6457d0d8939?fccid=ba755be2fca96675&vjs=3
Data Scientist dans une startup	1	jours	22-02-2021	Licorne Society	Paris (75)					"Licorne Society est à la recherche de Data Scientist pour des startups innovantes, ne laisse pas passer ta chance !
C’est quoi Licorne Society ?"	https://fr.indeed.com/rc/clk?jk=1074ce3b90d8e900&fccid=9852370096dc699e&vjs=3
Senior Data Engineer	1	jours	22-02-2021	Getpro	Paris (75)	70000 € 	 80000 € 			Description : Avec plus de 30 millions d’utilisateurs à travers le monde, ce réseau social mobile permet à la génération Z d’échanger grâce à des groupes de…	https://fr.indeed.com/rc/clk?jk=226ab665cbef3259&fccid=a1e3f54f00122ead&vjs=3
Consultant Débutant - Analyse de Données – Février 2021 - Pa...	1	jours	22-02-2021	Ernst & Young	La Défense (92)				4.0	"La mise en œuvre des outils d’analyse de données, Data mining ou Big data.
Vous apprenez à maitriser des technologies éprouvées, des outils d’éditeurs ainsi que…"	https://fr.indeed.com/rc/clk?jk=035866c5b4c5a61c&fccid=df6948c9b8da6236&vjs=3
Data Scientist H/F	1	jours	22-02-2021	Groupe Pierre & Vacances - Center Parcs	Paris (75)				3.8	Coopérer avec les data ingénieurs pour le choix du(des) futur(s) outil(s) qu’utiliseront les data analysts/data scientists de l’équipe.	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Référent processus Data Office (F ou H)	1	jours	22-02-2021	SNCF	Saint-Denis (93)				3.9	"Collectez les feuilles de route data et assistez les responsables de données.
Vous faites preuve d'une bonne culture informatique et data, et vous avez des…"	https://fr.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9Popqtx5W0sXdhE0EBXn1dIdTU5gI_fOOKLKKm894A8lUUArFxRYj8TuW8BvkGFHuM18u0flS4M0GSa9D3UtqTiClGSbt7-6MiR8dInhVkYa7kLL8yam82qAe7iNlId8Vs7uZJbSevUO2skTPRa7r3od7owOz2fmfUM8l1tiTObqMy5PK-cm1HiiJxr_8TL64666YOOxq7D_cdFXe4IPwI1KyAhAEIL-g4awBUg9tuyOnksqw19YCyXAgIppXRVD_1Z3G5-V_Mx1yGeOMR1e_7IScG6Nz55SHuYGCUrPIBXorUbCFM5tAc30Q-QEtROfLcN8kATXeacclUkwXf_j335aigJH6dJZVMfKOAJ6G9ztA2MxYPx_HAUTnAQnOsYQ6OEVAuyla7rvcsnrpMRZn9hST5WpZb-xfXO6hYMwO6eyxFNwKPUxqjR4F7K5Cr1_IRf38exNtGw==&p=0&fvj=1&vjs=3
Geo Data Analyst H/F	1	jours	22-02-2021	JCDecaux FR	Neuilly-sur-Seine (92)				3.8	Rattaché à la Direction Marketing Opérationnel Client au sein de la DGCMD (Direction Générale Commerce Marketing et Développement), vous intégrez une équipe de…	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Data Engineer H/F	1	jours	22-02-2021	APT-SYS MALLYANCE	Rueil-Malmaison (92)					"Big data: 5 ans (Obligatoire).
Booster votre vie, faites le choix Mallyance.
MALLYANCE, entreprise de services du numérique fondée en 2004, est une société qui…"	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Data Scientist - Jeune Docteur	1	jours	22-02-2021	Flatlooker	Paris 18e (75)	2963 € 	 3622 € 			"Centralisation des toutes les données de l’entreprise sur une data warehouse.
La data et l'immobilier sont faits pour s'adorer !
Précautions contre le COVID-19:"	https://fr.indeed.com/company/ABD-Partners/jobs/Data-Scientist-c47c0457a9014111?fccid=c1bbfdba6f77f7b9&vjs=3
DATA Analyst Power BI F/H	1	jours	22-02-2021	ADROMA CONSEIL	Paris (75)					"Outil de data virtualization comme Denodo.
ADROMA CONSEIL est un cabinet de conseil en organisation et management des systèmes d’information ou en…"	https://fr.indeed.com/company/ABD-Partners/jobs/Data-Scientist-c47c0457a9014111?fccid=c1bbfdba6f77f7b9&vjs=3
Data Analyst dans une startup	1	jours	22-02-2021	Licorne Society	Paris (75)					"Licorne Society est à la recherche de Data Analyst pour des startups innovantes, ne laisse pas passer ta chance !
C’est quoi Licorne Society ?"	https://fr.indeed.com/rc/clk?jk=3a4c5adaa527c8d4&fccid=fd2f4adfd7e36c17&vjs=3
Data Analyst Marketing	1	jours	22-02-2021	Axentia	Paris 11e (75)	4100 € 	 4170 € 		3.0	Nous recrutons pour notre Client un DATA ANALYST MARKETING H/F statut Cadre qui aura pour missions de contribuer à l'efficacité du pilotage stratégique et…	https://fr.indeed.com/rc/clk?jk=d6384449bb1448f4&fccid=e463fc7104734a53&vjs=3
Consultant Data & IA H/F	1	jours	22-02-2021	Group onePoint	Paris (75)					"Au sein de la communauté DATA.
IA, vous bénéficiez d'un écosystème de partenaires technologiques de premier plan, de formations certifiantes et pourrez…"	https://fr.indeed.com/rc/clk?jk=022251d0e215187a&fccid=359a8b600b310a76&vjs=3
Deep learning for rating of atypical anatomical patterns on...	1	jours	22-02-2021	Inria	Paris (75)				4.0	"The presence of the IHI pattern can be assessed on magnetic resonance imaging (MRI) data.
The aim of this project is to design and validate a deep learning…"	https://fr.indeed.com/rc/clk?jk=bf23cc61ee6a3545&fccid=a0a72158131ae2dd&vjs=3
